subject_name,course_title,course_url
Personal Development Courses,The Science of Happiness at Work,https://www.classcentral.com/course/berkeleyx-science-of-happiness-at-work-18395
Personal Development Courses,Soft Skills,https://www.classcentral.com/course/ritx-soft-skills-18412
Personal Development Courses,Career Development: Skills for Success,https://www.classcentral.com/course/career-development-skills-success-18487
Personal Development Courses,Thriving in the Digital Workplace,https://www.classcentral.com/course/thriving-in-the-digital-workplace-18279
Personal Development Courses,Professional IQ: Preventing and Solving Problems at Work,https://www.classcentral.com/course/professional-iq-18604
Personal Development Courses,Business English Communication Skills,https://www.classcentral.com/course/business-english-18622
Personal Development Courses,"Negotiation, Mediation and Conflict Resolution",https://www.classcentral.com/course/negotiation-mediation-conflict-resolution-18623
Personal Development Courses,Project Management & Other Tools for Career Development,https://www.classcentral.com/course/project-management-success-18539
Personal Development Courses,Career Success,https://www.classcentral.com/course/career-success-18732
Personal Development Courses,Achieving Personal and Professional Success,https://www.classcentral.com/course/wharton-success-18736
Personal Development Courses,Business English,https://www.classcentral.com/course/english-for-business-18780
Personal Development Courses,Solving Complex Problems,https://www.classcentral.com/course/solving-complex-problems-18781
Personal Development Courses,Éxito Profesional,https://www.classcentral.com/course/exito-profesional-18718
Personal Development Courses,Conflict Management,https://www.classcentral.com/course/conflict-management-18837
Personal Development Courses,Business English for Non-Native Speakers,https://www.classcentral.com/course/business-english-speakers-18843
Personal Development Courses,"Influencing: Storytelling, Change Management and Governance",https://www.classcentral.com/course/influencing-storytelling-change-management-18823
Personal Development Courses,Adapting: Career Development,https://www.classcentral.com/course/adapting-career-development-18679
Personal Development Courses,商务英语课程 Business English,https://www.classcentral.com/course/shangwu-yingyu-18560
Personal Development Courses,Futures Thinking,https://www.classcentral.com/course/futures-thinking-18576
Personal Development Courses,Career Brand Management,https://www.classcentral.com/course/career-brand-management-18890
Personal Development Courses,Communication Skills for Engineers,https://www.classcentral.com/course/leadership-communication-engineers-18918
Personal Development Courses,"Presentation Skills: Speechwriting, Slides and Delivery",https://www.classcentral.com/course/presentation-skills-18926
Personal Development Courses,"Effective Communication: Writing, Design, and Presentation",https://www.classcentral.com/course/effective-business-communication-18933
Personal Development Courses,Dynamic Public Speaking,https://www.classcentral.com/course/public-speaking-18879
Personal Development Courses,Effective Communication in the Globalised Workplace,https://www.classcentral.com/course/effective-communication-18638
Personal Development Courses,Interviewing and Resume Writing in English,https://www.classcentral.com/course/english-interview-resume-18641
Personal Development Courses,Successful Negotiation: Essential Strategies and Skills,https://www.classcentral.com/course/successfulnegotiation-2460
Personal Development Courses,Fundamentos de inglés básico conversacional y networking,https://www.classcentral.com/course/edx-fundamentos-de-ingles-basico-conversacional-y-networking-19170
Personal Development Courses,"Inglés empresarial para venta, gestión y liderazgo de equipos",https://www.classcentral.com/course/edx-ingles-empresarial-para-venta-gestion-y-liderazgo-de-equipos-19171
Personal Development Courses,毕业项目,https://www.classcentral.com/course/biye-xiangmu1-5605
Personal Development Courses,Career Total Fitness Annual Retreat,https://www.classcentral.com/course/career-fitness-5554
Personal Development Courses,Communicating with Diverse Audiences,https://www.classcentral.com/course/communicating-with-diverse-audiences2-17119
Personal Development Courses,Usages du web,https://www.classcentral.com/course/france-universite-numerique-usages-du-web-10947
Personal Development Courses,Documents dans le Cloud,https://www.classcentral.com/course/france-universite-numerique-documents-dans-le-cloud-10948
Personal Development Courses,Professionalism in an era of change,https://www.classcentral.com/course/professionalism-in-an-era-of-change-13563
Science Courses,Atomic and Optical Physics: Quantum States and Dynamics of Photons,https://www.classcentral.com/course/edx-atomic-and-optical-physics-quantum-states-and-dynamics-of-photons-8066
Science Courses,Sensing Planet Earth – from Core to Outer Space,https://www.classcentral.com/course/edx-sensing-planet-earth-from-core-to-outer-space-5241
Science Courses,Fundamentals of Biomedical Imaging : Magnetic Resonance Imaging (MRI),https://www.classcentral.com/course/edx-fundamentals-of-biomedical-imaging-magnetic-resonance-imaging-mri-7058
Science Courses,"Fundamentals of Biomedical Imaging: Ultrasounds, X-ray, positron emission tomography (PET) and applications",https://www.classcentral.com/course/edx-fundamentals-of-biomedical-imaging-ultrasounds-x-ray-positron-emission-tomography-pet-and-applications-7074
Science Courses,Mother Mother Ocean-MMO 101,https://www.classcentral.com/course/canvas-network-mother-mother-ocean-mmo-101-8034
Science Courses,Atomic and Optical Physics: Atom-Photon Interactions,https://www.classcentral.com/course/edx-atomic-and-optical-physics-atom-photon-interactions-8112
Science Courses,Cellular Solids Part 2: Cellular Solids in Medicine,https://www.classcentral.com/course/edx-cellular-solids-part-2-cellular-solids-in-medicine-5177
Science Courses,Introduction to Astrophysics,https://www.classcentral.com/course/edx-introduction-to-astrophysics-8283
Science Courses,Atomic and Optical Physics: Optical Bloch Equations and Open System Dynamics,https://www.classcentral.com/course/edx-atomic-and-optical-physics-optical-bloch-equations-and-open-system-dynamics-8113
Science Courses,Lo que todos deberían saber del Genoma Humano,https://www.classcentral.com/course/edx-lo-que-todos-deberian-saber-del-genoma-humano-8016
Science Courses,Atomic and Optical Physics: Light Forces and Laser Cooling,https://www.classcentral.com/course/edx-atomic-and-optical-physics-light-forces-and-laser-cooling-8288
Science Courses,Atomic and Optical Physics: Ultracold Atoms and Ions for Many-body Physics and Quantum Information Science,https://www.classcentral.com/course/edx-atomic-and-optical-physics-ultracold-atoms-and-ions-for-many-body-physics-and-quantum-information-science-8286
Science Courses,Stand Up for Science: Practical Approaches to Discussing Science that Matters,https://www.classcentral.com/course/edx-stand-up-for-science-practical-approaches-to-discussing-science-that-matters-8262
Science Courses,Climate Change: The Science,https://www.classcentral.com/course/edx-climate-change-the-science-4001
Science Courses,Demystifying Biomedical Big Data: A User’s Guide,https://www.classcentral.com/course/edx-demystifying-biomedical-big-data-a-user-s-guide-7871
Science Courses,La Química Orgánica - Un mundo a tu alcance (Parte 2),https://www.classcentral.com/course/edx-la-quimica-organica-un-mundo-a-tu-alcance-parte-2-8282
Science Courses,Electronic Materials and Devices,https://www.classcentral.com/course/edx-electronic-materials-and-devices-3211
Science Courses,Sensing Planet Earth – Water and Ice,https://www.classcentral.com/course/edx-sensing-planet-earth-water-and-ice-5240
Science Courses,Principios ecológicos para la comprensión de la sostenibilidad ambiental,https://www.classcentral.com/course/edx-principios-ecologicos-para-la-comprension-de-la-sostenibilidad-ambiental-6840
Science Courses,Hábitos de consumo sostenible: Motor de innovación,https://www.classcentral.com/course/edx-habitos-de-consumo-sostenible-motor-de-innovacion-6590
Science Courses,New Ideas About Dark Matter,https://www.classcentral.com/course/world-science-u-new-ideas-about-dark-matter-8893
Science Courses,100 Years of Gravitational Waves,https://www.classcentral.com/course/world-science-u-100-years-of-gravitational-waves-8894
Science Courses,Exploring the Warped Universe,https://www.classcentral.com/course/world-science-u-exploring-the-warped-universe-8895
Science Courses,Musculoskeletal Primer for the Non-Orthopedist,https://www.classcentral.com/course/stanford-openedx-musculoskeletal-primer-for-the-non-orthopedist-10461
Science Courses,Introductory e-Course on Climate Change,https://www.classcentral.com/course/independent-introductory-e-course-on-climate-change-9069
Science Courses,Children and Climate Change,https://www.classcentral.com/course/independent-children-and-climate-change-9091
Science Courses,From Atoms to Materials: Predictive Theory and Simulations,https://www.classcentral.com/course/edx-from-atoms-to-materials-predictive-theory-and-simulations-8729
Science Courses,Cities and Climate Change,https://www.classcentral.com/course/independent-cities-and-climate-change-9304
Science Courses,Human Health and Climate Change,https://www.classcentral.com/course/independent-human-health-and-climate-change-9305
Science Courses,Bipedalism: The Science of Upright Walking,https://www.classcentral.com/course/edx-bipedalism-the-science-of-upright-walking-8493
Science Courses,"Earth's Environment: Soil, Water, and Air",https://www.classcentral.com/course/canvas-network-earth-s-environment-soil-water-and-air-9467
Science Courses,"Life on Earth: Biomes, Climates, Ecology, and Evolution",https://www.classcentral.com/course/canvas-network-life-on-earth-biomes-climates-ecology-and-evolution-9470
Science Courses,วิกฤตการณ์โลกร้อนและการแก้ปัญหา (The global warming solutions),https://www.classcentral.com/course/thaimooc-------the-global-warming-solutions-14974
Science Courses,"Electricity and Magnetism, Part 1",https://www.classcentral.com/course/edx-electricity-and-magnetism-part-1-3032
Science Courses,The Climate-Energy Challenge,https://www.classcentral.com/course/edx-the-climate-energy-challenge-9626
